client_id	round	val_accuracy	val_f1_score	val_loss	val_precision	val_recall
15	48	0.6557692307692308	0.7861409796893668	0.686011646207545	0.6659919028340081	0.9591836734693877
8	48	0.7072243346007605	0.8188235294117647	0.6047033888533668	0.7388535031847133	0.9182058047493403
5	48	0.7553816046966731	0.8541423570595099	0.6022785799389065	0.7515400410677618	0.9891891891891892
14	48	0.7554240631163708	0.8520286396181385	0.6338247422791131	0.7760869565217391	0.9444444444444444
12	48	0.6718446601941748	0.7895392278953923	0.5995584654275621	0.6936542669584245	0.9161849710982659
10	49	0.6969147005444646	0.8117249154453213	0.6315555598114175	0.7302231237322515	0.9137055837563451
3	49	0.719626168224299	0.8322147651006712	0.6283981996991572	0.7265625	0.9738219895287958
5	49	0.7553816046966731	0.8541423570595099	0.6022785799389065	0.7515400410677618	0.9891891891891892
13	49	0.7705544933078394	0.8660714285714286	0.5708626002549447	0.8033126293995859	0.9394673123486683
1	49	0.9350912778904665	0.9596977329974811	0.2970112023849782	0.9384236453201971	0.9819587628865979
12	50	0.6932038834951456	0.8020050125313283	0.6074879359245635	0.7079646017699115	0.9248554913294798
15	50	0.6538461538461539	0.7841726618705036	0.6942672035131531	0.6659877800407332	0.9533527696793003
6	50	0.7006109979633401	0.8155583437892095	0.6933062480187772	0.727069351230425	0.9285714285714286
7	50	0.7533718689788054	0.847255369928401	0.533005506423776	0.797752808988764	0.9033078880407125
10	50	0.7005444646098004	0.8139797068771139	0.6409190328713728	0.7322515212981744	0.916243654822335
11	51	0.7715930902111324	0.8630609896432682	0.5499339566776149	0.7978723404255319	0.9398496240601504
8	51	0.7110266159695817	0.8199052132701422	0.6108371809802121	0.7440860215053764	0.9129287598944591
7	51	0.7533718689788054	0.847255369928401	0.533005506423776	0.797752808988764	0.9033078880407125
3	51	0.7364485981308411	0.8413948256467941	0.635628261117195	0.73767258382643	0.9790575916230366
10	51	0.7005444646098004	0.8139797068771139	0.6409190328713728	0.7322515212981744	0.916243654822335
8	52	0.7110266159695817	0.8199052132701422	0.6108371809802121	0.7440860215053764	0.9129287598944591
6	52	0.7006109979633401	0.8155583437892095	0.6933062480187772	0.727069351230425	0.9285714285714286
5	52	0.7632093933463796	0.8588098016336057	0.6143821044989518	0.75564681724846	0.9945945945945946
13	52	0.7782026768642447	0.8699551569506726	0.5805278797734449	0.8100208768267223	0.9394673123486683
2	52	0.6946107784431138	0.8099378881987578	0.6952997622218172	0.7228381374722838	0.9209039548022598
13	53	0.7782026768642447	0.8699551569506726	0.5805278797734449	0.8100208768267223	0.9394673123486683
1	53	0.9452332657200812	0.9659520807061791	0.2970360300763358	0.945679012345679	0.9871134020618557
4	53	0.7037037037037037	0.81	0.6497658447103561	0.7058823529411765	0.9501466275659824
5	53	0.7632093933463796	0.8588098016336057	0.6143821044989518	0.75564681724846	0.9945945945945946
9	53	0.6793168880455408	0.7976047904191617	0.6780469637004003	0.6981132075471698	0.9301675977653632
13	54	0.739961759082218	0.8436781609195402	0.5850236802687785	0.8030634573304157	0.8886198547215496
4	54	0.672514619883041	0.7889447236180904	0.6482139319306759	0.6901098901098901	0.9208211143695014
14	54	0.7258382642998028	0.8298653610771114	0.6579101408302229	0.7722095671981777	0.8968253968253969
8	54	0.688212927756654	0.8019323671497585	0.6149309307237592	0.7394209354120267	0.8759894459102903
2	54	0.6786427145708582	0.7969735182849937	0.6972553308148293	0.7198177676537585	0.8926553672316384
9	55	0.6641366223908919	0.7849331713244229	0.6776552969143292	0.6946236559139785	0.9022346368715084
10	55	0.6787658802177858	0.8	0.6429675585523048	0.7209775967413442	0.8984771573604061
12	55	0.6776699029126214	0.7935323383084577	0.6066353287606276	0.6965065502183406	0.9219653179190751
4	55	0.672514619883041	0.7889447236180904	0.6482139319306759	0.6901098901098901	0.9208211143695014
3	55	0.7345794392523365	0.8397291196388262	0.63607256355451	0.7380952380952381	0.9738219895287958
6	56	0.6883910386965377	0.807061790668348	0.6944017229423219	0.7223476297968398	0.9142857142857143
