client_id	round	val_accuracy	val_f1_score	val_precision	val_recall
2	13	0.7085828343313373	0.8290398126463701	0.708	1.0
7	13	0.7803468208092486	0.8733333333333333	0.7751479289940828	1.0
8	14	0.720532319391635	0.8375690607734807	0.720532319391635	1.0
15	14	0.6653846153846154	0.7976744186046512	0.6634429400386848	1.0
7	14	0.7938342967244701	0.8799102132435466	0.7871485943775101	0.9974554707379135
5	14	0.7377690802348337	0.8466819221967964	0.7341269841269841	1.0
3	14	0.7140186915887851	0.8331515812431843	0.7140186915887851	1.0
1	15	0.8722109533468559	0.9247311827956989	0.8619153674832962	0.9974226804123711
15	15	0.6711538461538461	0.8004667444574096	0.6673151750972762	1.0
7	15	0.8208092485549133	0.8939566704675028	0.8099173553719008	0.9974554707379135
14	15	0.7435897435897436	0.8529411764705882	0.7450592885375494	0.9973544973544973
3	15	0.7233644859813084	0.8377192982456141	0.720754716981132	1.0
15	16	0.675	0.8014101057579318	0.6712598425196851	0.9941690962099126
9	16	0.683111954459203	0.8108720271800679	0.6819047619047619	1.0
10	16	0.6932849364791288	0.8176914778856527	0.7110694183864915	0.9619289340101523
8	16	0.7300380228136882	0.8422222222222222	0.727447216890595	1.0
1	16	0.8904665314401623	0.9347826086956522	0.8795454545454545	0.9974226804123711
15	17	0.6846153846153846	0.806146572104019	0.6779324055666004	0.9941690962099126
1	17	0.9066937119675457	0.9437652811735942	0.8976744186046511	0.9948453608247423
14	17	0.7534516765285996	0.8574686431014823	0.7535070140280561	0.9947089947089947
10	17	0.6950998185117967	0.8189655172413793	0.7116104868913857	0.9644670050761421
2	17	0.7105788423153693	0.8300117233294255	0.7094188376753507	1.0
5	18	0.7318982387475538	0.8437856328392246	0.7297830374753451	1.0
11	18	0.7696737044145874	0.8669623059866962	0.7773359840954275	0.9799498746867168
15	18	0.6903846153846154	0.8085612366230678	0.6827309236947792	0.9912536443148688
8	18	0.7357414448669202	0.8450390189520625	0.7316602316602316	1.0
6	18	0.7209775967413442	0.8359281437125748	0.7195876288659794	0.9971428571428571
4	19	0.682261208576998	0.8061831153388823	0.678	0.9941348973607038
5	19	0.7318982387475538	0.8437856328392246	0.7297830374753451	1.0
15	19	0.6942307692307692	0.8104886769964244	0.6854838709677419	0.9912536443148688
6	19	0.7209775967413442	0.8359281437125748	0.7195876288659794	0.9971428571428571
3	19	0.7252336448598131	0.8372093023255814	0.72552783109405	0.9895287958115183
15	20	0.6903846153846154	0.8085612366230678	0.6827309236947792	0.9912536443148688
12	20	0.6699029126213593	0.7976190476190477	0.6781376518218624	0.9682080924855492
9	20	0.6736242884250474	0.8041002277904328	0.6788461538461539	0.9860335195530726
2	20	0.7065868263473054	0.827262044653349	0.7082494969818913	0.9943502824858758
3	20	0.719626168224299	0.834070796460177	0.7222222222222222	0.9869109947643979
5	21	0.735812133072407	0.8457142857142858	0.7326732673267327	1.0
13	21	0.8030592734225621	0.8886486486486487	0.802734375	0.9951573849878934
